"","class","cap.diameter","cap.shape","cap.color","does.bruise.or.bleed","gill.color","stem.height","stem.width","stem.color","has.ring","ring.type","habitat","season"
"57401","p",1.48,"o","n","f","n",4.29,1.45,"n","f","f","d","s"
"57402","p",1.58,"o","n","f","n",3.95,1.39,"n","f","f","d","w"
"57403","p",1.63,"x","n","f","n",4.85,1.66,"n","f","f","d","w"
"57404","p",1.67,"x","n","f","n",4.27,1.63,"n","f","f","d","u"
"57405","p",1.52,"x","n","f","n",3.71,1.46,"n","f","f","d","w"
"57406","p",1.63,"x","n","f","n",3.59,1.43,"n","f","f","d","u"
"57407","p",1.17,"o","n","f","n",2.86,1.32,"n","f","f","d","w"
"57408","p",1.38,"x","n","f","n",3.77,1.59,"n","f","f","d","w"
"57409","p",1.38,"x","n","f","n",3.76,1.42,"n","f","f","d","s"
"57410","p",1.52,"o","n","f","n",4.85,1.4,"n","f","f","d","w"
"57411","p",1.67,"x","n","f","n",3.82,1.61,"n","f","f","d","s"
"57412","p",1.7,"x","n","f","n",4.53,1.94,"n","f","f","d","w"
"57413","p",1.45,"x","n","f","n",4.09,1.6,"n","f","f","d","w"
"57414","p",1.57,"x","n","f","n",4.55,1.68,"n","f","f","d","a"
"57415","p",1.47,"o","n","f","n",3.89,1.5,"n","f","f","d","a"
"57416","p",1.37,"x","n","f","n",3.88,1.56,"n","f","f","d","w"
"57417","p",1.47,"o","n","f","n",3.04,1.31,"n","f","f","d","a"
"57418","p",1.59,"x","n","f","n",4.51,1.7,"n","f","f","d","u"
"57419","p",1.42,"x","n","f","n",4.16,1.26,"n","f","f","d","u"
"57420","p",1.41,"x","n","f","n",3.77,1.4,"n","f","f","d","w"
"57421","p",1.41,"o","n","f","n",3.37,1.62,"n","f","f","d","s"
"57422","p",1.44,"o","n","f","n",3.62,1.4,"n","f","f","d","u"
"57423","p",1.6,"x","n","f","n",4.34,1.65,"n","f","f","d","u"
"57424","p",1.52,"x","n","f","n",4.77,1.69,"n","f","f","d","u"
"57425","p",1.54,"o","n","f","n",4.95,1.64,"n","f","f","d","a"
"57426","p",1.37,"x","n","f","n",3.87,1.58,"n","f","f","d","s"
"57427","p",1.71,"x","n","f","n",3.65,1.44,"n","f","f","d","s"
"57428","p",1.58,"o","n","f","n",3.99,1.52,"n","f","f","d","u"
"57429","p",1.66,"x","n","f","n",5.01,1.78,"n","f","f","d","s"
"57430","p",1.34,"o","n","f","n",3.29,1.25,"n","f","f","d","s"
"57431","p",1.78,"x","n","f","n",3.79,1.5,"n","f","f","d","w"
"57432","p",1.45,"x","n","f","n",3.6,1.61,"n","f","f","d","a"
"57433","p",1.72,"o","n","f","n",4.33,1.56,"n","f","f","d","u"
"57434","p",1.45,"x","n","f","n",4.27,1.66,"n","f","f","d","a"
"57435","p",1.32,"x","n","f","n",3.98,1.5,"n","f","f","d","a"
"57436","p",1.58,"x","n","f","n",3.95,1.53,"n","f","f","d","u"
"57437","p",1.49,"o","n","f","n",4.48,1.55,"n","f","f","d","w"
"57438","p",1.4,"x","n","f","n",3.15,1.23,"n","f","f","d","u"
"57439","p",1.4,"x","n","f","n",3.71,1.55,"n","f","f","d","w"
"57440","p",1.51,"x","n","f","n",4.37,1.51,"n","f","f","d","s"
"57441","p",1.58,"o","n","f","n",4.05,1.69,"n","f","f","d","a"
"57442","p",1.42,"x","n","f","n",3.9,1.34,"n","f","f","d","s"
"57443","p",1.65,"x","n","f","n",3.29,1.47,"n","f","f","d","a"
"57444","p",1.4,"x","n","f","n",3.35,1.22,"n","f","f","d","s"
"57445","p",1.68,"x","n","f","n",3.5,1.16,"n","f","f","d","s"
"57446","p",1.44,"o","n","f","n",4.64,1.59,"n","f","f","d","s"
"57447","p",1.66,"o","n","f","n",2.51,1.36,"n","f","f","d","s"
"57448","p",1.51,"o","n","f","n",3.17,1.43,"n","f","f","d","u"
"57449","p",1.59,"o","n","f","n",4.77,1.42,"n","f","f","d","w"
"57450","p",1.24,"o","n","f","n",2.76,1.25,"n","f","f","d","a"
"57451","p",1.72,"x","n","f","n",3.84,1.77,"n","f","f","d","a"
"57452","p",1.71,"o","n","f","n",3.88,1.47,"n","f","f","d","w"
"57453","p",1.44,"o","n","f","n",4.09,1.6,"n","f","f","d","u"
"57454","p",1.25,"o","n","f","n",3.63,1.23,"n","f","f","d","a"
"57455","p",1.62,"x","n","f","n",2.87,1.34,"n","f","f","d","s"
"57456","p",1.4,"o","n","f","n",3.9,1.7,"n","f","f","d","u"
"57457","p",1.48,"x","n","f","n",4.1,1.52,"n","f","f","d","w"
"57458","p",1.68,"x","n","f","n",4.58,1.63,"n","f","f","d","u"
"57459","p",1.39,"o","n","f","n",3.57,1.51,"n","f","f","d","w"
"57460","p",1.28,"x","n","f","n",3.49,1.37,"n","f","f","d","u"
"57461","p",1.33,"x","n","f","n",3.53,1.34,"n","f","f","d","s"
"57462","p",1.6,"o","n","f","n",4.3,1.64,"n","f","f","d","u"
"57463","p",1.61,"o","n","f","n",4.64,1.66,"n","f","f","d","u"
"57464","p",1.6,"x","n","f","n",4.89,1.55,"n","f","f","d","u"
"57465","p",1.58,"o","n","f","n",3.31,1.47,"n","f","f","d","u"
"57466","p",1.6,"x","n","f","n",4.84,1.59,"n","f","f","d","s"
"57467","p",1.79,"o","n","f","n",5.16,1.63,"n","f","f","d","w"
"57468","p",1.54,"o","n","f","n",4.09,1.52,"n","f","f","d","s"
"57469","p",1.3,"x","n","f","n",2.8,1.24,"n","f","f","d","s"
"57470","p",1.58,"x","n","f","n",3.56,1.35,"n","f","f","d","u"
"57471","p",1.33,"x","n","f","n",2.71,1.16,"n","f","f","d","u"
"57472","p",1.61,"o","n","f","n",4.34,1.37,"n","f","f","d","s"
"57473","p",1.55,"x","n","f","n",3.79,1.65,"n","f","f","d","s"
"57474","p",1.52,"x","n","f","n",4.11,1.39,"n","f","f","d","w"
"57475","p",1.53,"x","n","f","n",4.43,1.75,"n","f","f","d","w"
"57476","p",1.29,"x","n","f","n",3.82,1.52,"n","f","f","d","a"
"57477","p",1.41,"o","n","f","n",2.53,1.23,"n","f","f","d","u"
"57478","p",1.7,"o","n","f","n",4.3,1.77,"n","f","f","d","s"
"57479","p",1.2,"o","n","f","n",2.32,1.05,"n","f","f","d","u"
"57480","p",1.37,"o","n","f","n",3.78,1.41,"n","f","f","d","a"
"57481","p",1.58,"x","n","f","n",3.72,1.33,"n","f","f","d","a"
"57482","p",1.73,"o","n","f","n",4.37,1.55,"n","f","f","d","u"
"57483","p",1.59,"o","n","f","n",3.9,1.42,"n","f","f","d","u"
"57484","p",1.71,"x","n","f","n",4.77,1.61,"n","f","f","d","a"
"57485","p",1.55,"x","n","f","n",3.77,1.39,"n","f","f","d","w"
"57486","p",1.8,"o","n","f","n",4.32,1.58,"n","f","f","d","s"
"57487","p",1.41,"x","n","f","n",3.35,1.27,"n","f","f","d","a"
"57488","p",1.46,"x","n","f","n",3.15,1.27,"n","f","f","d","u"
"57489","p",1.36,"x","n","f","n",2.4,1.36,"n","f","f","d","u"
"57490","p",1.67,"x","n","f","n",5.41,1.54,"n","f","f","d","a"
"57491","p",1.44,"o","n","f","n",3.17,1.42,"n","f","f","d","s"
"57492","p",1.57,"x","n","f","n",3.97,1.38,"n","f","f","d","w"
"57493","p",1.79,"x","n","f","n",3.76,1.58,"n","f","f","d","a"
"57494","p",1.55,"o","n","f","n",4.9,1.64,"n","f","f","d","u"
"57495","p",1.41,"o","n","f","n",3.55,1.31,"n","f","f","d","u"
"57496","p",1.55,"o","n","f","n",4.37,1.51,"n","f","f","d","u"
"57497","p",1.49,"x","n","f","n",3.17,1.49,"n","f","f","d","a"
"57498","p",1.45,"x","n","f","n",4.31,1.61,"n","f","f","d","a"
"57499","p",1.45,"x","n","f","n",3.94,1.44,"n","f","f","d","w"
"57500","p",1.38,"x","n","f","n",2.49,1.14,"n","f","f","d","w"
"57501","p",1.35,"o","n","f","n",4.83,1.64,"n","f","f","d","a"
"57502","p",1.72,"x","n","f","n",4.09,1.75,"n","f","f","d","w"
"57503","p",1.58,"x","n","f","n",5.04,1.65,"n","f","f","d","w"
"57504","p",1.23,"x","n","f","n",3.31,1.17,"n","f","f","d","w"
"57505","p",1.95,"o","n","f","n",4.94,1.84,"n","f","f","d","s"
"57506","p",1.45,"o","n","f","n",3.88,1.44,"n","f","f","d","s"
"57507","p",1.46,"x","n","f","n",3.62,1.36,"n","f","f","d","s"
"57508","p",1.44,"o","n","f","n",4.08,1.45,"n","f","f","d","s"
"57509","p",1.41,"x","n","f","n",5.44,1.77,"n","f","f","d","u"
"57510","p",1.58,"o","n","f","n",4.14,1.44,"n","f","f","d","s"
"57511","p",1.57,"x","n","f","n",3.89,1.47,"n","f","f","d","s"
"57512","p",1.8,"x","n","f","n",4.66,1.63,"n","f","f","d","w"
"57513","p",1.49,"o","n","f","n",5.32,1.63,"n","f","f","d","u"
"57514","p",1.53,"x","n","f","n",4.82,1.63,"n","f","f","d","s"
"57515","p",1.48,"x","n","f","n",2.86,1.22,"n","f","f","d","u"
"57516","p",1.5,"o","n","f","n",4.54,1.41,"n","f","f","d","a"
"57517","p",1.49,"x","n","f","n",4.55,1.51,"n","f","f","d","w"
"57518","p",1.61,"x","n","f","n",4.3,1.49,"n","f","f","d","u"
"57519","p",1.63,"o","n","f","n",4.32,1.6,"n","f","f","d","a"
"57520","p",1.38,"o","n","f","n",3.46,1.16,"n","f","f","d","a"
"57521","p",1.11,"o","n","f","n",3.39,1.23,"n","f","f","d","w"
"57522","p",1.65,"x","n","f","n",5.29,1.69,"n","f","f","d","u"
"57523","p",1.51,"o","n","f","n",5.37,1.92,"n","f","f","d","u"
"57524","p",1.16,"o","n","f","n",3.86,1.16,"n","f","f","d","a"
"57525","p",1.41,"x","n","f","n",4.2,1.56,"n","f","f","d","w"
"57526","p",1.34,"o","n","f","n",3.94,1.31,"n","f","f","d","u"
"57527","p",1.23,"x","n","f","n",3.49,1.26,"n","f","f","d","a"
"57528","p",1.61,"o","n","f","n",4.97,1.85,"n","f","f","d","u"
"57529","p",1.83,"o","n","f","n",4.29,1.58,"n","f","f","d","a"
"57530","p",1.58,"o","n","f","n",4.34,1.6,"n","f","f","d","a"
"57531","p",1.26,"x","n","f","n",3.15,1.28,"n","f","f","d","s"
"57532","p",1.68,"o","n","f","n",4.89,1.55,"n","f","f","d","s"
"57533","p",1.76,"o","n","f","n",5.51,1.67,"n","f","f","d","w"
"57534","p",1.17,"o","n","f","n",3.7,1.35,"n","f","f","d","a"
"57535","p",1.33,"o","n","f","n",3.63,1.14,"n","f","f","d","a"
"57536","p",1.37,"o","n","f","n",3.27,1.09,"n","f","f","d","a"
"57537","p",1.68,"o","n","f","n",5.51,1.62,"n","f","f","d","s"
"57538","p",1.59,"o","n","f","n",4.25,1.53,"n","f","f","d","a"
"57539","p",1.59,"x","n","f","n",3.79,1.39,"n","f","f","d","u"
"57540","p",3.43,"o","o","f","f",0,0,"f","t","f","d","s"
"57541","p",3.57,"o","n","f","f",0,0,"f","t","f","d","w"
"57542","p",3.97,"o","n","f","f",0,0,"f","t","f","d","w"
"57543","p",4.15,"o","n","f","f",0,0,"f","t","f","d","s"
"57544","p",3.88,"o","n","f","f",0,0,"f","t","f","d","a"
"57545","p",3.77,"o","g","f","f",0,0,"f","t","f","d","a"
"57546","p",4.23,"o","n","f","f",0,0,"f","t","f","d","s"
"57547","p",3.61,"o","o","f","f",0,0,"f","t","f","d","s"
"57548","p",3.76,"o","r","f","f",0,0,"f","t","f","d","s"
"57549","p",4.06,"o","r","f","f",0,0,"f","t","f","d","u"
"57550","p",4.36,"o","g","f","f",0,0,"f","t","f","d","w"
"57551","p",5.49,"o","r","f","f",0,0,"f","t","f","d","u"
"57552","p",5.15,"o","o","f","f",0,0,"f","t","f","d","a"
"57553","p",4.41,"o","g","f","f",0,0,"f","t","f","d","s"
"57554","p",4.66,"o","r","f","f",0,0,"f","t","f","d","w"
"57555","p",4.41,"o","g","f","f",0,0,"f","t","f","d","u"
"57556","p",3.3,"o","g","f","f",0,0,"f","t","f","d","a"
"57557","p",3.94,"o","g","f","f",0,0,"f","t","f","d","u"
"57558","p",2.93,"o","g","f","f",0,0,"f","t","f","d","u"
"57559","p",4.51,"o","o","f","f",0,0,"f","t","f","d","a"
"57560","p",3.08,"o","g","f","f",0,0,"f","t","f","d","u"
"57561","p",3.94,"o","r","f","f",0,0,"f","t","f","d","a"
"57562","p",2.64,"o","n","f","f",0,0,"f","t","f","d","u"
"57563","p",4.27,"o","g","f","f",0,0,"f","t","f","d","a"
"57564","p",4.87,"o","g","f","f",0,0,"f","t","f","d","a"
"57565","p",3.5,"o","n","f","f",0,0,"f","t","f","d","u"
"57566","p",3.79,"o","o","f","f",0,0,"f","t","f","d","w"
"57567","p",4.4,"o","g","f","f",0,0,"f","t","f","d","w"
"57568","p",3.32,"o","o","f","f",0,0,"f","t","f","d","s"
"57569","p",4.64,"o","o","f","f",0,0,"f","t","f","d","s"
"57570","p",3.95,"o","r","f","f",0,0,"f","t","f","d","u"
"57571","p",3.52,"o","g","f","f",0,0,"f","t","f","d","u"
"57572","p",4.92,"o","g","f","f",0,0,"f","t","f","d","u"
"57573","p",3.7,"o","g","f","f",0,0,"f","t","f","d","s"
"57574","p",3.9,"o","o","f","f",0,0,"f","t","f","d","u"
"57575","p",3.93,"o","r","f","f",0,0,"f","t","f","d","s"
"57576","p",4.66,"o","y","f","f",0,0,"f","t","f","d","u"
"57577","p",3.89,"o","r","f","f",0,0,"f","t","f","d","s"
"57578","p",3.54,"o","g","f","f",0,0,"f","t","f","d","w"
"57579","p",3.38,"o","y","f","f",0,0,"f","t","f","d","u"
"57580","p",2.95,"o","y","f","f",0,0,"f","t","f","d","a"
"57581","p",2.56,"o","n","f","f",0,0,"f","t","f","d","w"
"57582","p",3.94,"o","y","f","f",0,0,"f","t","f","d","u"
"57583","p",4.53,"o","r","f","f",0,0,"f","t","f","d","w"
"57584","p",3.37,"o","g","f","f",0,0,"f","t","f","d","a"
"57585","p",3.97,"o","o","f","f",0,0,"f","t","f","d","u"
"57586","p",4.45,"o","o","f","f",0,0,"f","t","f","d","s"
"57587","p",3.41,"o","g","f","f",0,0,"f","t","f","d","u"
"57588","p",4.31,"o","y","f","f",0,0,"f","t","f","d","s"
"57589","p",3.45,"o","n","f","f",0,0,"f","t","f","d","s"
"57590","p",3.72,"o","r","f","f",0,0,"f","t","f","d","s"
"57591","p",3.55,"o","o","f","f",0,0,"f","t","f","d","s"
"57592","p",2.59,"o","r","f","f",0,0,"f","t","f","d","w"
"57593","p",4.17,"o","n","f","f",0,0,"f","t","f","d","w"
"57594","p",2.78,"o","r","f","f",0,0,"f","t","f","d","w"
"57595","p",3.57,"o","g","f","f",0,0,"f","t","f","d","a"
"57596","p",4.41,"o","g","f","f",0,0,"f","t","f","d","s"
"57597","p",3.9,"o","g","f","f",0,0,"f","t","f","d","s"
"57598","p",4.15,"o","y","f","f",0,0,"f","t","f","d","u"
"57599","p",4.49,"o","o","f","f",0,0,"f","t","f","d","a"
"57600","p",4.84,"o","g","f","f",0,0,"f","t","f","d","a"
"57601","p",4.41,"o","r","f","f",0,0,"f","t","f","d","u"
"57602","p",3.21,"o","g","f","f",0,0,"f","t","f","d","u"
"57603","p",3.02,"o","n","f","f",0,0,"f","t","f","d","u"
"57604","p",4.24,"o","o","f","f",0,0,"f","t","f","d","a"
"57605","p",4.16,"o","o","f","f",0,0,"f","t","f","d","s"
"57606","p",3.29,"o","g","f","f",0,0,"f","t","f","d","s"
"57607","p",2.94,"o","o","f","f",0,0,"f","t","f","d","w"
"57608","p",4.07,"o","o","f","f",0,0,"f","t","f","d","u"
"57609","p",3.86,"o","r","f","f",0,0,"f","t","f","d","u"
"57610","p",3.86,"o","y","f","f",0,0,"f","t","f","d","a"
"57611","p",4.18,"o","y","f","f",0,0,"f","t","f","d","s"
"57612","p",4.02,"o","n","f","f",0,0,"f","t","f","d","s"
"57613","p",3.62,"o","y","f","f",0,0,"f","t","f","d","w"
"57614","p",3.13,"o","n","f","f",0,0,"f","t","f","d","w"
"57615","p",3.96,"o","r","f","f",0,0,"f","t","f","d","a"
"57616","p",4.91,"o","n","f","f",0,0,"f","t","f","d","u"
"57617","p",3.45,"o","g","f","f",0,0,"f","t","f","d","u"
"57618","p",2.86,"o","o","f","f",0,0,"f","t","f","d","u"
"57619","p",4.57,"o","g","f","f",0,0,"f","t","f","d","w"
"57620","p",3.17,"o","n","f","f",0,0,"f","t","f","d","u"
"57621","p",3.59,"o","y","f","f",0,0,"f","t","f","d","s"
"57622","p",5.03,"o","y","f","f",0,0,"f","t","f","d","w"
"57623","p",4.48,"o","o","f","f",0,0,"f","t","f","d","w"
"57624","p",4.24,"o","n","f","f",0,0,"f","t","f","d","s"
"57625","p",5.23,"o","n","f","f",0,0,"f","t","f","d","a"
"57626","p",3.96,"o","y","f","f",0,0,"f","t","f","d","w"
"57627","p",4.78,"o","y","f","f",0,0,"f","t","f","d","w"
"57628","p",3.98,"o","o","f","f",0,0,"f","t","f","d","w"
"57629","p",3.91,"o","g","f","f",0,0,"f","t","f","d","u"
"57630","p",3.92,"o","y","f","f",0,0,"f","t","f","d","s"
"57631","p",4.74,"o","r","f","f",0,0,"f","t","f","d","w"
"57632","p",4.58,"o","r","f","f",0,0,"f","t","f","d","s"
"57633","p",5.04,"o","o","f","f",0,0,"f","t","f","d","w"
"57634","p",4.23,"o","o","f","f",0,0,"f","t","f","d","a"
"57635","p",3.06,"o","n","f","f",0,0,"f","t","f","d","a"
"57636","p",4.35,"o","y","f","f",0,0,"f","t","f","d","a"
"57637","p",5.22,"o","n","f","f",0,0,"f","t","f","d","w"
"57638","p",3.51,"o","g","f","f",0,0,"f","t","f","d","u"
"57639","p",3.61,"o","g","f","f",0,0,"f","t","f","d","s"
"57640","p",4.6,"o","y","f","f",0,0,"f","t","f","d","s"
"57641","p",4.33,"o","y","f","f",0,0,"f","t","f","d","s"
"57642","p",4.64,"o","o","f","f",0,0,"f","t","f","d","w"
"57643","p",3.03,"o","g","f","f",0,0,"f","t","f","d","w"
"57644","p",2.22,"o","y","f","f",0,0,"f","t","f","d","s"
"57645","p",4.33,"o","o","f","f",0,0,"f","t","f","d","s"
"57646","p",4.92,"o","g","f","f",0,0,"f","t","f","d","a"
"57647","p",3.37,"o","n","f","f",0,0,"f","t","f","d","s"
"57648","p",4.27,"o","r","f","f",0,0,"f","t","f","d","a"
"57649","p",4.05,"o","o","f","f",0,0,"f","t","f","d","w"
"57650","p",4.71,"o","n","f","f",0,0,"f","t","f","d","w"
"57651","p",4.05,"o","y","f","f",0,0,"f","t","f","d","a"
"57652","p",3.61,"o","g","f","f",0,0,"f","t","f","d","a"
"57653","p",4.63,"o","g","f","f",0,0,"f","t","f","d","a"
"57654","p",5.7,"o","r","f","f",0,0,"f","t","f","d","w"
"57655","p",3.69,"o","y","f","f",0,0,"f","t","f","d","u"
"57656","p",3.75,"o","y","f","f",0,0,"f","t","f","d","u"
"57657","p",4.21,"o","o","f","f",0,0,"f","t","f","d","s"
"57658","p",4.45,"o","y","f","f",0,0,"f","t","f","d","w"
"57659","p",3.34,"o","r","f","f",0,0,"f","t","f","d","u"
"57660","p",2.6,"o","g","f","f",0,0,"f","t","f","d","u"
"57661","p",5.28,"o","r","f","f",0,0,"f","t","f","d","s"
"57662","p",4.95,"o","o","f","f",0,0,"f","t","f","d","u"
"57663","p",5.29,"o","g","f","f",0,0,"f","t","f","d","s"
"57664","p",3.33,"o","g","f","f",0,0,"f","t","f","d","s"
"57665","p",3.6,"o","r","f","f",0,0,"f","t","f","d","s"
"57666","p",3.86,"o","r","f","f",0,0,"f","t","f","d","u"
"57667","p",4.18,"o","y","f","f",0,0,"f","t","f","d","s"
"57668","p",2.67,"o","o","f","f",0,0,"f","t","f","d","w"
"57669","p",3.16,"o","o","f","f",0,0,"f","t","f","d","s"
"57670","p",3.64,"o","r","f","f",0,0,"f","t","f","d","w"
"57671","p",3.61,"o","o","f","f",0,0,"f","t","f","d","u"
"57672","p",4.04,"o","o","f","f",0,0,"f","t","f","d","s"
"57673","p",4.8,"o","o","f","f",0,0,"f","t","f","d","w"
"57674","p",3.99,"o","r","f","f",0,0,"f","t","f","d","s"
"57675","p",5.29,"o","g","f","f",0,0,"f","t","f","d","a"
"57676","p",3.51,"o","g","f","f",0,0,"f","t","f","d","s"
"57677","p",5.04,"o","n","f","f",0,0,"f","t","f","d","w"
"57678","p",3.72,"o","o","f","f",0,0,"f","t","f","d","u"
"57679","p",3.91,"o","y","f","f",0,0,"f","t","f","d","u"
"57680","p",3.62,"o","g","f","f",0,0,"f","t","f","d","u"
"57681","p",3.44,"o","r","f","f",0,0,"f","t","f","d","s"
"57682","p",2.05,"o","o","f","f",0,0,"f","t","f","d","s"
"57683","p",4.26,"o","y","f","f",0,0,"f","t","f","d","w"
"57684","p",3.34,"o","g","f","f",0,0,"f","t","f","d","w"
"57685","p",3.66,"o","g","f","f",0,0,"f","t","f","d","s"
"57686","p",4.84,"o","g","f","f",0,0,"f","t","f","d","u"
"57687","p",4.56,"o","n","f","f",0,0,"f","t","f","d","s"
"57688","p",3.8,"o","o","f","f",0,0,"f","t","f","d","s"
"57689","p",3.83,"o","o","f","f",0,0,"f","t","f","d","w"
"57690","p",2.93,"o","o","f","f",0,0,"f","t","f","d","w"
"57691","p",6.15,"o","g","f","f",0,0,"f","t","f","d","a"
"57692","p",3.99,"o","o","f","f",0,0,"f","t","f","d","a"
"57693","p",2.84,"o","n","f","f",0,0,"f","t","f","d","w"
"57694","p",4.21,"o","n","f","f",0,0,"f","t","f","d","s"
"57695","p",5.24,"o","g","f","f",0,0,"f","t","f","d","a"
"57696","p",5.52,"o","g","f","f",0,0,"f","t","f","d","u"
"57697","p",4.16,"o","y","f","f",0,0,"f","t","f","d","w"
"57698","p",4.75,"o","g","f","f",0,0,"f","t","f","d","u"
"57699","p",3.8,"o","o","f","f",0,0,"f","t","f","d","u"
"57700","p",4.14,"o","y","f","f",0,0,"f","t","f","d","u"
"57701","p",3.19,"o","g","f","f",0,0,"f","t","f","d","w"
"57702","p",4.53,"o","g","f","f",0,0,"f","t","f","d","a"
"57703","p",5.11,"o","o","f","f",0,0,"f","t","f","d","a"
"57704","p",4.51,"o","y","f","f",0,0,"f","t","f","d","s"
"57705","p",4.22,"o","o","f","f",0,0,"f","t","f","d","u"
"57706","p",5.75,"o","g","f","f",0,0,"f","t","f","d","u"
"57707","p",3.56,"o","y","f","f",0,0,"f","t","f","d","a"
"57708","p",3.19,"o","r","f","f",0,0,"f","t","f","d","u"
"57709","p",3.9,"o","g","f","f",0,0,"f","t","f","d","w"
"57710","p",3.7,"o","g","f","f",0,0,"f","t","f","d","a"
"57711","p",3.86,"o","o","f","f",0,0,"f","t","f","d","s"
"57712","p",4.15,"o","g","f","f",0,0,"f","t","f","d","u"
"57713","p",3.97,"o","g","f","f",0,0,"f","t","f","d","a"
"57714","p",3.99,"o","y","f","f",0,0,"f","t","f","d","u"
"57715","p",4.46,"o","n","f","f",0,0,"f","t","f","d","w"
"57716","p",4.8,"o","n","f","f",0,0,"f","t","f","d","s"
"57717","p",3.43,"o","g","f","f",0,0,"f","t","f","d","a"
"57718","p",5.14,"o","n","f","f",0,0,"f","t","f","d","u"
"57719","p",3.78,"o","o","f","f",0,0,"f","t","f","d","u"
"57720","p",3.52,"o","r","f","f",0,0,"f","t","f","d","a"
"57721","p",3.62,"o","n","f","f",0,0,"f","t","f","d","s"
"57722","p",4.32,"o","o","f","f",0,0,"f","t","f","d","w"
"57723","p",4.17,"o","y","f","f",0,0,"f","t","f","d","s"
"57724","p",3.43,"o","n","f","f",0,0,"f","t","f","d","a"
"57725","p",4.16,"o","o","f","f",0,0,"f","t","f","d","w"
"57726","p",3.95,"o","n","f","f",0,0,"f","t","f","d","u"
"57727","p",4.69,"o","n","f","f",0,0,"f","t","f","d","w"
"57728","p",3.66,"o","r","f","f",0,0,"f","t","f","d","a"
"57729","p",3.97,"o","r","f","f",0,0,"f","t","f","d","w"
"57730","p",4.72,"o","n","f","f",0,0,"f","t","f","d","u"
"57731","p",2.95,"o","y","f","f",0,0,"f","t","f","d","w"
"57732","p",4.28,"o","y","f","f",0,0,"f","t","f","d","a"
"57733","p",3.6,"o","r","f","f",0,0,"f","t","f","d","a"
"57734","p",3.63,"o","g","f","f",0,0,"f","t","f","d","u"
"57735","p",4.5,"o","o","f","f",0,0,"f","t","f","d","u"
"57736","p",3.98,"o","r","f","f",0,0,"f","t","f","d","s"
"57737","p",3.36,"o","r","f","f",0,0,"f","t","f","d","u"
"57738","p",3.08,"o","n","f","f",0,0,"f","t","f","d","u"
"57739","p",4.11,"o","y","f","f",0,0,"f","t","f","d","u"
"57740","p",4.49,"o","g","f","f",0,0,"f","t","f","d","w"
"57741","p",3.9,"o","g","f","f",0,0,"f","t","f","d","s"
"57742","p",3.76,"o","n","f","f",0,0,"f","t","f","d","s"
"57743","p",3.47,"o","n","f","f",0,0,"f","t","f","d","w"
"57744","p",4.29,"o","n","f","f",0,0,"f","t","f","d","w"
"57745","p",3.7,"o","n","f","f",0,0,"f","t","f","d","s"
"57746","p",3.67,"o","r","f","f",0,0,"f","t","f","d","a"
"57747","p",3.62,"o","n","f","f",0,0,"f","t","f","d","a"
"57748","p",3.51,"o","n","f","f",0,0,"f","t","f","d","a"
"57749","p",4.81,"o","o","f","f",0,0,"f","t","f","d","a"
"57750","p",3.52,"o","y","f","f",0,0,"f","t","f","d","s"
"57751","p",4.09,"o","r","f","f",0,0,"f","t","f","d","a"
"57752","p",2.85,"o","g","f","f",0,0,"f","t","f","d","w"
"57753","p",3.91,"o","o","f","f",0,0,"f","t","f","d","u"
"57754","p",4.77,"o","g","f","f",0,0,"f","t","f","d","w"
"57755","p",4.28,"o","n","f","f",0,0,"f","t","f","d","w"
"57756","p",3.11,"o","y","f","f",0,0,"f","t","f","d","s"
"57757","p",2.69,"o","g","f","f",0,0,"f","t","f","d","w"
"57758","p",4.01,"o","n","f","f",0,0,"f","t","f","d","w"
"57759","p",4.09,"o","g","f","f",0,0,"f","t","f","d","s"
"57760","p",3.96,"o","r","f","f",0,0,"f","t","f","d","a"
"57761","p",3.95,"o","r","f","f",0,0,"f","t","f","d","u"
"57762","p",5.51,"o","y","f","f",0,0,"f","t","f","d","s"
"57763","p",3.86,"o","y","f","f",0,0,"f","t","f","d","u"
"57764","p",4.9,"o","n","f","f",0,0,"f","t","f","d","s"
"57765","p",4.08,"o","r","f","f",0,0,"f","t","f","d","u"
"57766","p",3.7,"o","g","f","f",0,0,"f","t","f","d","s"
"57767","p",4.03,"o","o","f","f",0,0,"f","t","f","d","s"
"57768","p",4.37,"o","y","f","f",0,0,"f","t","f","d","w"
"57769","p",4.46,"o","n","f","f",0,0,"f","t","f","d","u"
"57770","p",3.91,"o","o","f","f",0,0,"f","t","f","d","s"
"57771","p",3.91,"o","g","f","f",0,0,"f","t","f","d","s"
"57772","p",3.79,"o","n","f","f",0,0,"f","t","f","d","w"
"57773","p",4.19,"o","o","f","f",0,0,"f","t","f","d","u"
"57774","p",4.39,"o","n","f","f",0,0,"f","t","f","d","s"
"57775","p",3.54,"o","o","f","f",0,0,"f","t","f","d","a"
"57776","p",3.36,"o","o","f","f",0,0,"f","t","f","d","a"
"57777","p",4.14,"o","o","f","f",0,0,"f","t","f","d","u"
"57778","p",3.63,"o","g","f","f",0,0,"f","t","f","d","s"
"57779","p",3.55,"o","r","f","f",0,0,"f","t","f","d","a"
"57780","p",3.79,"o","o","f","f",0,0,"f","t","f","d","a"
"57781","p",3.64,"o","y","f","f",0,0,"f","t","f","d","w"
"57782","p",3.47,"o","r","f","f",0,0,"f","t","f","d","w"
